database_id,chemical_shift_x,chemical_shift_y,intensity
bmse000507,2.283,45.52
bmse000507,2.004,40.193
bmse000507,1.3,40.193
bmse000507,1.128,39.079
bmse000507,1.35,35.61
bmse000507,1.013,35.61
bmse000507,1.927,34.91
bmse000507,1.678,34.91
bmse000507,2.394,31.566
bmse000507,2.174,31.566
bmse000507,2.821,28.944
bmse000507,1.684,28.944
bmse000507,1.521,27.783
bmse000507,1.878,27.268
bmse000507,1.266,27.268
bmse000507,1.34,23.561
bmse000507,1.142,23.561
bmse000507,1.657,23.154
bmse000507,1.531,23.154
bmse000507,0.864,22.279
bmse000507,1.472,21.87
bmse000507,0.918,18.509
bmse000507,0.541,11.711
bmse000508,7.833,127.633
bmse000508,7.405,124.687
bmse000508,3.011,32.136
bmse000508,1.303,21.306
bmse000509,2.349,33.844
bmse000509,1.262,31.656
bmse000509,1.275,29.261
bmse000509,1.635,24.44
bmse000509,1.277,22.459
bmse000509,0.883,13.922
bmse000510,5.191,135.162
bmse000510,5.19,131.853
bmse000510,6.231,121.927
bmse000510,6.029,117.276
bmse000510,3.942,68.786
bmse000510,1.99,56.142
bmse000510,1.32,56.127
bmse000510,2.57,45.509
bmse000510,2.283,45.509
bmse000510,1.854,42.231
bmse000510,2.004,40.194
bmse000510,1.315,40.205
bmse000510,1.918,34.92
bmse000510,1.674,34.92
bmse000510,1.469,32.893
bmse000510,2.395,31.578
bmse000510,2.172,31.571
bmse000510,2.827,28.911
bmse000510,1.682,28.911
bmse000510,1.711,27.581
bmse000510,1.259,27.581
bmse000510,1.67,23.03
bmse000510,1.532,23.0
bmse000510,1.445,21.693
bmse000510,1.016,20.963
bmse000510,0.829,19.614
bmse000510,0.913,16.991
bmse000510,0.553,11.67
bmse000510,5.039,111.925
bmse000510,4.812,111.925
bmse000511,6.027,140.491
bmse000511,7.914,131.182
bmse000511,7.264,121.229
bmse000511,7.489,117.923
bmse000511,5.03,113.919
bmse000511,7.171,101.011
bmse000511,5.552,71.435
bmse000511,3.03,59.482
bmse000511,3.848,55.526
bmse000511,2.736,49.802
bmse000511,3.306,49.506
bmse000511,2.871,49.506
bmse000511,2.211,39.523
bmse000511,1.742,27.908
bmse000511,1.493,26.266
bmse000511,2.03,20.951
bmse000511,1.14,20.946
bmse000512,5.732,123.903
bmse000512,4.675,67.429
bmse000512,4.307,67.429
bmse000512,0.972,52.828
bmse000512,1.739,50.198
bmse000512,2.034,35.563
bmse000512,1.667,35.563
bmse000512,2.692,34.234
bmse000512,1.608,34.234
bmse000512,2.392,33.579
bmse000512,2.408,32.242
bmse000512,2.289,32.242
bmse000512,1.876,31.583
bmse000512,1.102,31.578
bmse000512,1.761,29.589
bmse000512,1.437,29.589
bmse000512,1.835,23.627
bmse000512,1.392,23.627
bmse000512,1.662,20.298
bmse000512,1.416,20.298
bmse000512,1.191,16.978
bmse000512,0.706,15.006
bmse000513,2.72,37.27
bmse000514,7.266,127.818
bmse000514,7.298,125.157
bmse000514,3.567,44.154
bmse000515,7.179,130.016
bmse000515,7.337,127.33
bmse000515,7.208,127.343
bmse000515,7.206,125.994
bmse000515,4.695,63.573
bmse000515,2.358,18.414
bmse000516,7.188,121.583
bmse000516,6.946,121.318
bmse000516,7.581,118.671
bmse000516,7.117,118.654
bmse000516,7.327,110.66
bmse000516,2.335,9.681
bmse000517,7.725,166.604
bmse000517,7.469,164.054
bmse000518,7.896,129.778
bmse000518,7.439,128.889
bmse000518,2.587,26.457
bmse000519,5.718,123.75
bmse000519,1.095,56.071
bmse000519,1.006,56.008
bmse000519,0.918,54.034
bmse000519,2.033,40.078
bmse000519,1.122,39.839
bmse000519,2.018,36.109
bmse000519,1.678,36.095
bmse000519,1.522,36.082
bmse000519,1.361,36.137
bmse000519,0.992,36.109
bmse000519,2.371,34.099
bmse000519,2.258,33.443
bmse000519,1.837,32.114
bmse000519,1.015,32.114
bmse000519,1.842,28.128
bmse000519,1.512,28.128
bmse000519,1.273,28.137
bmse000519,1.601,24.135
bmse000519,1.329,24.144
bmse000519,1.12,24.152
bmse000519,0.863,22.813
bmse000519,1.466,21.492
bmse000519,0.908,18.873
bmse000519,1.18,17.557
bmse000519,0.706,12.182
bmse000520,7.163,129.256
bmse000520,7.247,126.608
bmse000520,4.632,64.859
bmse000520,2.346,20.999
bmse000521,7.471,135.02
bmse000521,7.281,128.99
bmse000521,7.648,124.375
bmse000521,7.498,120.376
bmse000522,5.744,124.507
bmse000522,1.931,62.737
bmse000522,2.424,50.169
bmse000522,1.917,49.49
bmse000522,2.578,35.561
bmse000522,2.296,35.561
bmse000522,2.077,36.24
bmse000522,2.771,34.264
bmse000522,1.651,34.264
bmse000522,2.477,33.58
bmse000522,2.314,33.548
bmse000522,2.413,31.601
bmse000522,2.117,30.923
bmse000522,1.32,30.923
bmse000522,2.156,21.047
bmse000522,1.701,21.047
bmse000522,1.437,16.857
bmse000522,0.886,14.257
bmse000523,1.407,33.457
bmse000523,1.665,31.461
bmse000523,1.494,31.461
bmse000523,1.242,29.142
bmse000523,1.054,28.063
bmse000523,2.021,22.812
bmse000523,1.498,22.812
bmse000524,7.297,126.6
bmse000524,7.37,126.597
bmse000524,7.538,124.614
bmse000524,7.785,119.297
bmse000524,3.895,36.949
bmse000525,5.466,134.575
bmse000525,5.26,125.283
bmse000525,1.924,54.205
bmse000525,2.783,38.973
bmse000525,2.354,38.273
bmse000525,2.133,38.252
bmse000525,2.301,27.624
bmse000525,1.533,27.641
bmse000525,2.386,25.638
bmse000525,2.059,21.0
bmse000525,0.964,14.355
bmse000526,7.125,129.19
bmse000526,7.092,125.218
bmse000526,2.263,19.577
bmse000527,7.779,129.345
bmse000527,7.332,129.325
bmse000527,2.44,21.536
bmse000528,5.145,137.834
bmse000528,5.011,128.889
bmse000528,5.343,121.292
bmse000528,3.519,71.405
bmse000528,1.023,56.76
bmse000528,1.156,55.513
bmse000528,1.532,50.845
bmse000528,0.938,49.599
bmse000528,2.26,42.187
bmse000528,2.04,40.231
bmse000528,1.991,39.586
bmse000528,1.174,39.586
bmse000528,1.851,36.906
bmse000528,1.08,36.906
bmse000528,1.973,31.574
bmse000528,1.831,31.574
bmse000528,1.503,31.574
bmse000528,1.711,28.872
bmse000528,1.264,28.872
bmse000528,1.419,24.941
bmse000528,1.168,24.941
bmse000528,1.555,24.258
bmse000528,1.046,24.258
bmse000528,1.502,20.976
bmse000528,1.022,20.961
bmse000528,0.848,20.991
bmse000528,1.01,18.986
bmse000528,0.799,18.941
bmse000528,0.807,11.947
bmse000528,0.698,11.65
bmse000529,5.739,124.913
bmse000529,4.038,69.287
bmse000529,2.567,63.353
bmse000529,1.157,59.378
bmse000529,1.29,55.402
bmse000529,2.358,50.745
bmse000529,2.681,37.712
bmse000529,2.025,37.712
bmse000529,1.548,35.567
bmse000529,2.378,34.22
bmse000529,1.855,31.847
bmse000529,1.098,31.847
bmse000529,2.142,31.596
bmse000529,1.277,24.464
bmse000529,1.72,24.464
bmse000529,2.195,23.337
bmse000529,1.731,23.337
bmse000529,1.329,18.62
bmse000529,0.705,15.03
bmse000530,7.061,128.761
bmse000530,7.068,125.434
bmse000530,2.765,29.146
bmse000530,1.799,23.153
bmse000531,7.843,128.959
bmse000531,7.317,126.974
bmse000531,7.706,126.325
bmse000531,7.498,125.677
bmse000531,7.372,125.664
bmse000531,7.997,124.353
bmse000531,2.696,19.395
bmse000532,7.99,136.785
bmse000532,8.099,135.421
bmse000532,7.691,128.762
bmse000532,7.92,128.112
bmse000532,7.594,126.813
bmse000532,7.031,124.799
bmse000533,4.698,108.418
bmse000533,3.193,76.473
bmse000533,1.992,44.564
bmse000533,2.022,41.186
bmse000533,1.225,41.186
bmse000533,1.283,40.524
bmse000533,1.767,33.853
bmse000533,1.061,33.853
bmse000533,1.703,31.881
bmse000533,1.175,31.881
bmse000533,1.038,19.205
bmse000533,1.728,21.354
bmse000534,6.711,150.109
bmse000534,2.179,43.311
bmse000534,2.865,40.57
bmse000534,2.574,35.557
bmse000534,2.529,34.115
bmse000534,1.34,27.908
bmse000534,0.742,23.264
bmse000535,5.738,124.011
bmse000535,4.193,68.893
bmse000535,2.478,58.95
bmse000535,1.184,55.627
bmse000535,0.977,53.624
bmse000535,1.952,38.336
bmse000535,1.373,38.325
bmse000535,2.04,35.689
bmse000535,1.712,35.689
bmse000535,1.579,35.027
bmse000535,2.4,33.676
bmse000535,2.409,32.374
bmse000535,2.288,32.374
bmse000535,1.872,31.679
bmse000535,1.069,31.679
bmse000535,1.778,24.379
bmse000535,1.347,24.379
bmse000535,2.233,22.679
bmse000535,1.78,22.679
bmse000535,1.638,20.454
bmse000535,1.448,20.454
bmse000535,1.19,17.084
bmse000535,0.697,13.08
bmse000536,6.849,161.084
bmse000536,6.128,135.207
bmse000536,2.324,36.881
bmse000536,1.552,23.614
bmse000536,0.972,15.994
bmse000540,7.258,130.849
bmse000540,7.117,130.802
bmse000540,7.191,130.258
bmse000540,7.161,126.547
bmse000540,4.661,67.785
bmse000540,2.365,23.767
bmse000541,3.585,71.55
bmse000541,1.067,56.961
bmse000541,0.98,56.909
bmse000541,0.615,54.948
bmse000541,1.086,45.281
bmse000541,1.962,40.376
bmse000541,1.106,40.327
bmse000541,1.549,38.701
bmse000541,1.281,38.701
bmse000541,1.703,37.74
bmse000541,0.959,37.74
bmse000541,1.345,36.409
bmse000541,0.982,36.409
bmse000541,1.655,32.394
bmse000541,0.861,32.379
bmse000541,1.79,31.725
bmse000541,1.395,31.741
bmse000541,1.26,29.063
bmse000541,1.811,28.814
bmse000541,1.51,28.363
bmse000541,1.552,24.447
bmse000541,1.324,24.413
bmse000541,1.132,24.43
bmse000541,1.02,24.43
bmse000541,0.865,23.065
bmse000541,1.481,21.766
bmse000541,1.281,21.749
bmse000541,0.897,19.153
bmse000541,0.802,13.088
bmse000541,0.646,12.48
bmse000542,3.548,58.705
bmse000542,2.444,42.775
bmse000542,1.89,42.775
bmse000542,3.126,41.022
bmse000542,1.676,37.093
bmse000542,2.353,36.366
bmse000542,1.466,31.203
bmse000542,1.652,26.756
bmse000543,3.944,66.203
bmse000543,0.8,56.459
bmse000543,1.297,53.136
bmse000543,1.679,40.385
bmse000543,1.47,37.064
bmse000543,1.348,37.064
bmse000543,2.368,36.389
bmse000543,1.983,36.389
bmse000543,1.598,36.315
bmse000543,1.41,33.226
bmse000543,1.704,33.062
bmse000543,1.185,33.062
bmse000543,1.81,31.775
bmse000543,1.034,31.775
bmse000543,1.608,30.05
bmse000543,1.22,29.735
bmse000543,1.924,22.459
bmse000543,1.527,22.459
bmse000543,1.664,21.099
bmse000543,1.312,21.099
bmse000543,0.833,14.479
bmse000543,0.837,11.809
bmse000544,5.373,125.242
bmse000544,4.615,76.141
bmse000544,0.999,58.889
bmse000544,1.096,58.539
bmse000544,0.955,52.267
bmse000544,2.011,42.288
bmse000544,1.16,42.288
bmse000544,2.312,40.347
bmse000544,1.862,39.642
bmse000544,1.139,39.642
bmse000544,1.364,38.297
bmse000544,1.001,38.297
bmse000544,2.271,36.996
bmse000544,1.972,34.293
bmse000544,1.545,34.293
bmse000544,1.449,34.293
bmse000544,1.256,34.23
bmse000544,1.268,31.662
bmse000544,1.848,30.324
bmse000544,1.557,30.325
bmse000544,1.613,27.675
bmse000544,1.335,26.349
bmse000544,1.143,26.349
bmse000544,1.285,25.006
bmse000544,0.868,25.024
bmse000544,1.495,23.644
bmse000544,1.024,21.683
bmse000544,0.921,21.029
bmse000544,0.884,16.372
bmse000544,0.681,14.382
bmse000545,1.43,29.693
bmse000546,2.3282119945742834,42.67594822500502
bmse000546,1.451217341909531,28.62704531440585
bmse000546,1.9419167309005236,28.62704531440585
bmse000546,1.6495851800122727,25.64405907996356
bmse000546,1.2685101226043742,25.211044949157426
bmse000546,1.7618196147282976,25.211044949157426
bmse000547,6.475,115.701
bmse000547,6.378,113.033
bmse000547,1.539,39.947
bmse000547,1.136,39.269
bmse000547,1.254,37.294
bmse000547,1.063,37.299
bmse000547,1.382,32.607
bmse000547,1.749,31.301
bmse000547,1.526,27.993
bmse000547,1.256,24.412
bmse000547,2.688,22.677
bmse000547,0.87,22.634
bmse000547,1.391,21.386
bmse000547,0.854,20.012
bmse000547,2.119,16.028
bmse000548,7.446,129.908
bmse000548,7.338,125.556
bmse000548,7.955,123.511
bmse000548,7.562,114.432
bmse000549,7.113,127.094
bmse000549,6.556,115.84
bmse000549,6.615,113.824
bmse000549,1.544,51.4
bmse000549,2.217,44.785
bmse000549,1.574,39.45
bmse000549,2.454,36.123
bmse000549,2.077,36.123
bmse000549,1.849,32.831
bmse000549,1.436,32.831
bmse000549,2.824,30.161
bmse000549,2.062,30.161
bmse000549,2.012,27.491
bmse000549,1.408,27.491
bmse000549,2.372,26.818
bmse000549,1.454,26.818
bmse000549,2.057,22.18
bmse000549,1.671,22.18
bmse000549,0.904,14.218
bmse000550,4.124,62.988
bmse000550,2.288,37.224
bmse000550,1.294,34.335
bmse000550,1.313,31.642
bmse000550,1.618,27.782
bmse000550,1.297,25.359
bmse000550,1.253,17.085
bmse000550,0.886,16.759
bmse000551,5.453,133.882
bmse000551,5.259,124.594
bmse000551,1.894,53.515
bmse000551,3.695,51.489
bmse000551,2.707,38.25
bmse000551,2.333,37.582
bmse000551,2.109,37.582
bmse000551,2.247,26.934
bmse000551,1.494,26.924
bmse000551,2.362,24.962
bmse000551,2.054,20.362
bmse000551,0.959,13.676
bmse000552,7.45,135.616
bmse000552,7.693,130.328
bmse000552,7.422,129.0
bmse000552,7.682,127.672
bmse000552,2.436,21.371
bmse000553,7.427,134.97
bmse000553,7.941,131.096
bmse000553,7.364,128.713
bmse000553,7.929,127.734
bmse000553,2.426,21.666
bmse000554,6.995,132.935
bmse000554,7.142,130.939
bmse000554,6.97,128.983
bmse000554,2.314,24.027
bmse000555,5.476,120.538
bmse000555,3.99,68.129
bmse000555,2.145,45.506
bmse000555,2.109,43.529
bmse000555,2.412,34.205
bmse000555,1.179,34.205
bmse000555,2.279,33.588
bmse000555,1.298,28.265
bmse000555,0.841,23.607
bmse000556,7.479,136.279
bmse000556,7.8,134.967
bmse000556,7.264,134.34
bmse000556,7.361,128.998
bmse000556,2.673,22.298
bmse000557,7.454,128.176
bmse000557,7.278,127.511
bmse000557,8.08,126.822
bmse000557,7.286,121.458
bmse000557,2.668,17.24
bmse000558,2.346,36.546
bmse000558,1.259,34.46
bmse000558,1.257,31.905
bmse000558,1.635,27.123
bmse000558,1.284,25.258
bmse000558,0.884,16.65
bmse000559,5.681,125.049
bmse000559,4.698,111.125
bmse000559,3.983,69.733
bmse000559,2.126,43.584
bmse000559,2.145,32.963
bmse000559,1.943,32.963
bmse000559,1.844,29.891
bmse000559,1.46,29.891
bmse000559,2.091,28.527
bmse000559,1.718,23.296
bmse000560,7.909,130.842
bmse000560,7.76,129.429
bmse000560,7.671,128.838
bmse000560,7.611,128.838
bmse000560,8.708,124.731
bmse000561,5.0,113.944
bmse000561,4.82,113.944
bmse000561,4.423,69.442
bmse000561,2.516,52.846
bmse000561,1.997,42.196
bmse000561,2.235,36.877
bmse000561,1.85,36.877
bmse000561,2.395,30.259
bmse000561,1.717,30.251
bmse000561,1.282,28.253
bmse000561,0.643,24.276
bmse000562,6.141,137.33
bmse000562,6.308,134.758
bmse000562,7.039,131.463
bmse000562,6.146,129.391
bmse000562,6.288,128.741
bmse000562,5.79,117.404
bmse000562,1.466,39.755
bmse000562,2.017,33.109
bmse000562,1.022,29.04
bmse000562,1.607,19.165
bmse000562,2.003,12.874
bmse000562,2.36,13.84
bmse000562,1.711,21.894
bmse000563,2.372,34.375
bmse000563,1.28,32.184
bmse000563,1.296,29.702
bmse000563,1.658,25.029
bmse000563,1.285,22.985
bmse000563,0.98,14.443
bmse000564,7.406,126.66
bmse000564,7.333,125.374
bmse000564,7.655,122.705
bmse000564,7.676,117.599
bmse000564,5.592,72.828
bmse000565,5.42,131.535
bmse000565,5.315,128.233
bmse000565,2.361,33.536
bmse000565,1.271,31.929
bmse000565,1.305,29.484
bmse000565,2.009,27.438
bmse000565,2.098,26.582
bmse000565,1.698,24.738
bmse000565,1.275,22.687
bmse000565,0.882,14.212
bmse000566,5.261,68.583
bmse000566,4.297,61.567
bmse000566,4.139,61.506
bmse000566,2.314,33.435
bmse000566,1.263,31.369
bmse000566,1.288,28.731
bmse000566,1.62,24.089
bmse000566,1.283,22.097
bmse000566,0.881,13.436
bmse000567,7.29,129.911
bmse000567,1.625,30.287
bmse000568,3.733,43.61
bmse000569,5.462,103.807
bmse000569,4.636,78.634
bmse000569,3.685,74.161
bmse000569,3.535,72.48
bmse000569,4.101,67.567
bmse000569,3.761,67.567
bmse000570,3.848,79.587
bmse000570,2.011,34.009
bmse000570,0.977,20.764
bmse000570,0.844,17.799
bmse000571,4.031,74.671
bmse000571,1.685,36.03
bmse000571,1.335,29.039
bmse000571,1.338,24.338
bmse000571,0.895,15.548
bmse000572,4.027,74.37
bmse000572,1.671,35.941
bmse000572,1.298,33.041
bmse000572,1.296,30.324
bmse000572,1.336,26.509
bmse000572,1.298,24.159
bmse000572,0.874,15.554
bmse000573,7.31,132.76
bmse000573,7.008,121.92
bmse000573,6.878,117.7
bmse000573,6.94,116.378
bmse000573,4.939,77.331
bmse000574,2.922,46.391
bmse000574,1.69,27.311
bmse000574,1.454,27.311
bmse000574,1.086,16.75
bmse000574,0.885,13.523
bmse000575,2.254,47.754
bmse000575,2.013,47.754
bmse000575,2.242,31.86
bmse000575,0.947,21.395
bmse000576,7.234,106.188
bmse000576,3.829,56.305
bmse000576,2.522,26.412
bmse000577,8.515,151.169
bmse000577,8.471,150.032
bmse000577,7.785,138.37
bmse000577,7.51,127.448
bmse000577,4.837,65.587
bmse000577,2.641,30.504
bmse000577,1.966,29.625
bmse000578,2.886,63.037
bmse000578,1.615,26.004
bmse000578,0.784,14.403
bmse000579,4.197,64.451
bmse000579,3.292,46.806
bmse000579,1.28,15.587
bmse000581,5.658,123.43
bmse000581,1.78,27.903
bmse000581,1.993,21.432
bmse000582,9.789,191.085
bmse000582,7.759,132.402
bmse000582,6.939,116.041
bmse000583,7.792,131.671
bmse000583,6.822,115.219
bmse000584,7.511,123.327
bmse000584,6.865,114.902
bmse000584,7.446,111.058
bmse000584,3.827,55.606
bmse000584,2.495,26.026
bmse000585,6.557,120.412
bmse000585,6.654,115.153
bmse000585,6.73,112.322
bmse000585,3.396,60.224
bmse000585,3.736,55.468
bmse000585,1.677,34.862
bmse000585,2.469,31.426
bmse000586,6.427,105.881
bmse000586,3.403,60.433
bmse000586,3.726,56.185
bmse000586,1.681,35.02
bmse000586,2.498,31.843
bmse000587,7.49,144.646
bmse000587,7.085,122.96
bmse000587,6.364,115.857
bmse000587,6.791,115.661
bmse000587,7.282,111.222
bmse000587,3.815,55.684
bmse000588,4.31,64.065
bmse000588,3.566,49.112
bmse000588,3.946,42.925
bmse000588,3.655,42.344
bmse000588,2.345,33.902
bmse000588,2.143,33.902
bmse000588,2.227,31.71
bmse000588,1.936,31.581
bmse000588,2.255,26.768
bmse000588,1.997,26.453
bmse000588,1.937,24.567
bmse000588,1.856,24.567
bmse000589,7.567,145.497
bmse000589,6.537,114.617
bmse000589,7.036,106.337
bmse000589,3.799,56.253
bmse000589,3.705,51.323
bmse000590,2.348,36.553
bmse000590,1.26,34.476
bmse000590,1.265,31.97
bmse000590,1.633,27.169
bmse000590,1.28,25.19
bmse000590,0.882,16.62
bmse000591,7.48,144.133
bmse000591,7.514,130.154
bmse000591,6.79,115.755
bmse000591,6.288,115.148
bmse000592,6.43,128.227
bmse000592,7.238,127.338
bmse000592,6.129,126.758
bmse000592,6.712,115.196
bmse000592,4.061,61.714
bmse000593,7.832,131.06
bmse000593,6.839,115.516
bmse000593,2.476,26.347
bmse000594,7.501,145.066
bmse000594,6.426,116.17
bmse000594,7.001,106.106
bmse000594,3.804,56.18
bmse000595,9.782,191.22
bmse000595,7.215,107.474
bmse000595,3.849,56.558
bmse000596,5.623,129.563
bmse000596,2.909,43.838
bmse000597,9.766,191.062
bmse000597,7.422,126.182
bmse000597,6.959,115.301
bmse000597,7.388,110.467
bmse000597,3.838,55.654
bmse000598,5.733,123.951
bmse000598,0.984,53.399
bmse000598,1.746,49.918
bmse000598,2.032,35.596
bmse000598,1.712,35.596
bmse000598,1.604,35.348
bmse000598,2.398,34.19
bmse000598,2.695,33.474
bmse000598,1.6,33.474
bmse000598,2.407,32.805
bmse000598,2.307,32.805
bmse000598,1.877,32.082
bmse000598,1.115,32.082
bmse000598,1.729,30.006
bmse000598,1.426,30.006
bmse000598,2.276,27.903
bmse000598,1.833,23.715
bmse000598,1.368,23.715
bmse000598,1.646,20.266
bmse000598,1.406,20.266
bmse000598,1.191,17.462
bmse000598,0.755,15.384
bmse000599,7.298,127.336
bmse000599,7.229,126.82
bmse000599,4.651,65.42
bmse000599,2.913,34.04
bmse000599,1.25,24.21
bmse000599,1.253,33.986
bmse000599,2.923,24.157
bmse000600,1.54,42.11
bmse000600,1.13,41.5
bmse000600,1.25,39.55
bmse000600,1.07,39.48
bmse000600,1.38,34.84
bmse000600,1.78,33.93
bmse000600,1.51,30.22
bmse000600,1.25,26.83
bmse000600,0.87,24.88
bmse000600,0.86,24.89
bmse000600,1.38,23.51
bmse000600,2.6,23.13
bmse000600,0.84,22.11
bmse000600,2.16,14.54
bmse000600,2.11,13.83
bmse000601,9.596,194.434
bmse000601,7.602,154.397
bmse000601,6.75,126.149
bmse000601,7.18,124.252
bmse000601,6.854,116.331
bmse000601,7.353,112.39
bmse000601,3.834,56.403
bmse000602,6.419,128.234
bmse000602,6.179,127.326
bmse000602,6.793,119.27
bmse000602,6.707,114.853
bmse000602,6.997,109.352
bmse000602,4.074,61.693
bmse000602,3.78,55.443
bmse000604,5.369,129.855
bmse000604,5.347,127.818
bmse000604,2.347,33.543
bmse000604,1.301,31.323
bmse000604,1.321,28.866
bmse000604,2.049,26.859
bmse000604,2.772,25.528
bmse000604,1.641,24.206
bmse000604,1.303,22.216
bmse000604,0.891,13.551
bmse000605,7.566,145.085
bmse000605,7.553,130.42
bmse000605,6.794,115.711
bmse000605,6.396,113.737
bmse000605,3.694,51.241
bmse000606,7.596,154.17
bmse000606,6.815,125.881
bmse000606,7.072,106.595
bmse000606,3.821,56.125
bmse000607,7.212,107.209
bmse000607,3.809,56.002
bmse000608,6.277,128.866
bmse000608,6.468,128.124
bmse000608,6.888,118.717
bmse000608,7.016,114.844
bmse000608,7.055,109.342
bmse000608,4.884,99.964
bmse000608,3.268,76.581
bmse000608,3.243,72.666
bmse000608,3.151,69.524
bmse000608,4.094,61.696
bmse000608,3.657,60.138
bmse000608,3.442,60.114
bmse000608,3.781,55.465
bmse000608,6.889,114.763
bmse000608,3.27,76.571
bmse000608,3.157,76.471
bmse000608,3.249,69.549
bmse000608,3.288,69.483
bmse000609,7.546,144.871
bmse000609,7.111,122.975
bmse000609,6.779,115.39
bmse000609,6.464,114.274
bmse000609,7.306,110.997
bmse000609,3.8,55.803
bmse000609,3.687,51.224
bmse000609,6.465,144.894
bmse000609,6.778,122.945
bmse000609,7.554,114.169
bmse000609,7.109,115.356
bmse000610,3.733,43.687
bmse000610,2.02,22.22
bmse000611,7.622,153.817
bmse000611,7.602,131.241
bmse000611,6.658,125.734
bmse000611,6.847,115.987
bmse000612,6.414,129.225
bmse000612,6.222,128.218
bmse000612,6.678,104.182
bmse000612,4.08,61.991
bmse000612,3.759,55.865
bmse000613,6.351,130.215
bmse000613,6.319,130.215
bmse000613,6.48,128.65
bmse000613,6.447,128.658
bmse000613,6.726,104.444
bmse000613,4.907,102.866
bmse000613,3.029,77.817
bmse000613,3.193,77.069
bmse000613,3.193,74.733
bmse000613,3.128,70.04
bmse000613,4.103,61.454
bmse000613,3.587,61.385
bmse000613,3.401,61.431
bmse000613,3.768,56.773
bmse000613,6.462,130.208
bmse000613,6.337,128.646
bmse000613,3.031,70.107
bmse000613,3.188,70.056
bmse000614,7.472,125.223
bmse000614,6.951,117.119
bmse000614,7.541,115.474
bmse000614,3.923,58.289
bmse000614,,
bmse000614,,
bmse000615,7.725,145.732
bmse000615,7.219,115.173
bmse000615,6.676,112.137
bmse000615,3.967,42.567
bmse000616,6.691,145.848
bmse000616,5.847,125.407
bmse000616,2.206,30.852
bmse000616,1.336,30.105
